month_date_yyyymm,postal_code,zip_name,flag,median_listing_price,median_listing_price_yy,active_listing_count,active_listing_count_yy,median_days_on_market,median_days_on_market_yy
202005,76528,"gatesville, tx",,187950,-0.1649,65,-0.0845,92,0.4488
202005,48223,"detroit, mi",,66050,0.0999,66,0.2,83,0.2576
202005,61036,"galena, il",*,219050,0,197,-0.3136,232,0.2609
202005,35215,"birmingham, al",*,100050,0.081,127,0.3656,63,0.299
202005,15129,"south park, pa",*,249950,0.5622,24,0.2632,72,0.8228
202005,23601,"newport news, va",*,200050,-0.0241,51,-0.4138,39,-0.0714
202005,89034,"mesquite, nv",,379950,0.0582,33,-0.25,63,-0.16
202005,37879,"tazewell, tn",*,195050,0.2271,32,-0.3333,72,0.3458
202005,6111,"newington, ct",,224950,-0.0209,93,-0.3111,34,0.0303
202005,44320,"akron, oh",,65050,0.2755,41,-0.2807,58,0.4321
202005,62088,"staunton, il",,94550,-0.1953,17,-0.4688,66,0.2222
202005,70001,"metairie, la",*,325050,-0.0713,91,0.1667,72,1
202005,53716,"madison, wi",,339050,0.0935,16,-0.2,49,0.2895
202005,73601,"clinton, ok",,119050,-0.1185,33,-0.1081,85,0.1333
202005,28207,"charlotte, nc",,1375050,-0.0283,58,-0.3333,78,-0.1186
202005,28781,"topton, nc",*,319050,-0.0449,34,-0.5278,195,1.8467
202005,6783,"roxbury, ct",,719050,-0.1581,36,-0.3793,102,-0.4365
202005,44408,"columbiana, oh",,219050,0.123,22,-0.2143,55,-0.2143
202005,97470,"roseburg, or",*,296050,0.0137,72,-0.0526,105,0.7213
202005,10801,"new rochelle, ny",*,499050,-0.0262,139,0.5275,46,0.011
202005,38834,"corinth, ms",*,219050,0.1683,98,0.2727,86,0.2555
202005,20782,"hyattsville, md",,390049,0.1711,21,-0.2222,33,0.0313
202005,60076,"skokie, il",*,339050,-0.096,81,-0.3077,55,0.2644
202005,36527,"daphne, al",*,359550,0.1031,228,-0.1264,63,-0.16
202005,85326,"buckeye, az",*,268040,0.1168,112,-0.4074,43,0.1622
202005,77040,"houston, tx",,265050,0.0675,45,-0.2742,56,0.4737
202005,31206,"macon, ga",,49050,0.1665,105,-0.1463,68,-0.1226
202005,19129,"philadelphia, pa",*,234050,-0.1786,14,-0.4167,64,1.2456
202005,96706,"ewa beach, hi",,650050,-0.049,281,0.6243,45,0.4754
202005,72113,"maumelle, ar",*,300050,0.1344,85,-0.3033,56,0.2874
202005,1430,"ashburnham, ma",,374950,0.0135,29,0.1154,34,-0.0145
202005,64082,"lees summit, mo",*,386386,0.0149,84,-0.1923,80,0.5385
202005,84759,"panguitch, ut",,299550,0.1134,31,-0.4151,235,0.2434
202005,74106,"tulsa, ok",*,75800,0.5941,14,-0.4167,63,-0.3636
202005,61071,"rock falls, il",*,76950,0.1001,43,-0.0227,99,0.9223
202005,42122,"alvaton, ky",,358950,0.0406,35,-0.1667,94,0.3056
202005,98625,"kalama, wa",,454050,-0.1479,26,-0.3659,60,0.3636
202005,60521,"hinsdale, il",*,998050,-0.002,225,-0.2133,77,0.5876
202005,92583,"san jacinto, ca",*,240050,-0.1071,51,-0.4138,65,0.2745
202005,93591,"palmdale, ca",,236550,-0.0346,18,-0.561,87,0.9773
202005,59912,"columbia falls, mt",*,10050,-0.97,100,-0.1071,65,-0.5057
202005,96143,"kings beach, ca",*,620050,-0.1268,22,-0.12,121,1.42
202005,12304,"schenectady, ny",*,174950,0.1667,41,0.0513,92,0.6
202005,77979,"port lavaca, tx",*,229550,-0.2324,65,-0.2073,99,0.0366
202005,77084,"houston, tx",,225050,0.0431,164,-0.2743,57,0.4805
202005,31779,"pelham, ga",*,136950,0.2686,16,-0.5152,79,-0.198
202005,79119,"amarillo, tx",*,359050,0.0865,177,-0.2976,63,0.0588
202005,28278,"charlotte, nc",,399950,0.0665,137,-0.4498,55,0.0377
202005,30141,"hiram, ga",*,247428,-0.0075,117,0.0263,45,-0.2969
202005,60629,"chicago, il",*,220050,2.00E-04,76,-0.0732,59,0.9032
202005,27103,"winston salem, nc",,229950,-0.0391,75,-0.0741,53,0.2619
202005,60481,"wilmington, il",*,185750,-0.0013,52,-0.358,78,0.4857
202005,18326,"cresco, pa",,195050,0.0851,25,-0.2424,91,-0.4222
202005,12110,"latham, ny",,388625,0.0367,61,-0.2561,110,0.4765
202005,11105,"astoria, ny",*,748938,-0.1307,20,0.1765,106,2.4194
202005,60458,"justice, il",*,202550,-0.0899,22,-0.0833,55,0.3415
202005,70806,"baton rouge, la",*,299050,0,133,0.0813,75,0.3158
202005,71334,"ferriday, la",,212050,-0.152,31,0.1923,97,0.3759
202005,60950,"manteno, il",,249950,0.0434,30,-0.0909,54,-0.0609
202005,74331,"afton, ok",*,335050,0.0045,280,-0.1111,82,0.1007
202005,97756,"redmond, or",,379050,-0.0079,287,-0.1355,65,0.3
202005,87410,"aztec, nm",*,283050,0.258,49,-0.3553,118,0.0351
202005,95124,"san jose, ca",,1369494,0.0583,29,-0.5469,30,0.3043
202005,84317,"huntsville, ut",,1085050,0.4467,33,-0.0294,95,-0.2549
202005,6331,"canterbury, ct",*,319950,0.2308,16,-0.4667,57,-0.0087
202005,21225,"brooklyn, md",*,125050,-0.0706,48,-0.1724,62,0.7971
202005,1752,"marlborough, ma",,429950,0.1731,34,-0.3704,43,0.7551
202005,4102,"portland, me",,429050,0.0094,29,-0.275,36,-0.027
202005,75169,"wills point, tx",,215050,-0.1222,44,-0.0222,71,-0.0405
202005,10462,"bronx, ny",*,245049,0.2962,92,0.4375,46,-0.0316
202005,73064,"mustang, ok",*,275050,0.0579,93,-0.2619,58,0.8413
202005,28677,"statesville, nc",,243050,0.0031,109,-0.227,70,-0.0667
202005,12446,"kerhonkson, ny",,275050,0.1,36,-0.4375,46,-0.098
202005,67333,"caney, ks",*,48550,-0.242,13,-0.4583,104,0.1304
202005,11901,"riverhead, ny",,429050,-0.03,85,-0.3145,74,0.0647
202005,11436,"jamaica, ny",,520050,-0.0091,66,0.1379,98,0.3425
202005,19023,"darby, pa",,72950,-0.0376,14,-0.6,66,0.0909
202005,14622,"rochester, ny",*,189950,0.31,13,-0.4583,64,1.8444
202005,68512,"lincoln, ne",*,615050,0.2324,37,-0.1778,95,1.4051
202005,60614,"chicago, il",*,750050,0.1278,488,-0.1839,60,0.7143
202005,97733,"crescent, or",,330050,-0.0323,20,-0.4595,59,-0.3723
202005,36861,"jacksons gap, al",*,629950,0.1051,29,0.0357,74,0.3333
202005,61801,"urbana, il",*,164950,0.1179,49,-0.4235,120,0.4286
202005,97225,"portland, or",*,699050,0.0935,65,-0.1667,51,0.4167
202005,31906,"columbus, ga",*,180050,0.4347,52,-0.5478,77,-0.0723
202005,77327,"cleveland, tx",,182170,-0.066,140,0.3592,65,0.0078
202005,46237,"indianapolis, in",*,230950,0.0534,48,-0.1111,52,1.4762
202005,90034,"los angeles, ca",,1465050,-0.0148,37,0.2759,112,2.5
202005,75495,"van alstyne, tx",,374950,0.0636,38,-0.05,61,0.2708
202005,19406,"king of prussia, pa",,474050,0.2315,48,0.0667,69,0.6235
202005,7456,"ringwood, nj",*,419050,0.0608,108,-0.2941,73,1.0278
202005,46250,"indianapolis, in",,429950,0.0238,30,-0.1429,44,-0.1776
202005,49670,"northport, mi",*,649550,0.5282,20,-0.2857,123,-0.2971
202005,23523,"norfolk, va",*,219050,0.5367,19,-0.2083,28,-0.4343
202005,11373,"elmhurst, ny",*,450050,-0.2351,77,-0.4338,91,0.1519
202005,64111,"kansas city, mo",,264950,-0.0216,64,0.1228,57,0.1633
202005,60661,"chicago, il",,419950,-0.0097,52,-0.1613,36,0.4694
202005,66701,"fort scott, ks",*,84950,-0.0286,70,-0.0411,94,-0.0505
202005,54751,"menomonie, wi",,254950,0.1918,100,-0.0826,53,0.2184
202005,8037,"hammonton, nj",,259950,0,86,-0.4881,85,0.1972
202005,62206,"east saint louis, il",*,42050,0.3543,36,-0.4,89,0.2448
202005,95816,"sacramento, ca",,678050,-0.03,20,-0.2857,36,-0.1724
202005,18018,"bethlehem, pa",*,189950,0.0556,29,-0.6133,63,1.0656
202005,2114,"boston, ma",*,1249050,0.268,47,-0.1754,93,1.325
202005,30260,"morrow, ga",*,140050,0.037,72,-0.0137,81,0.9756
202005,27944,"hertford, nc",*,299950,-0.007,112,-0.2381,113,0.1244
202005,46409,"gary, in",,25050,0.003,15,-0.375,106,0.4621
202005,91101,"pasadena, ca",,725050,0.0168,33,-0.0294,60,0.5584
202005,56360,"osakis, mn",*,199950,-0.1383,13,-0.6905,54,0.4026
202005,49635,"frankfort, mi",*,449050,0.0251,33,-0.2826,90,-0.5843
202005,56655,"longville, mn",*,296950,0.2633,33,0.1786,95,-0.0995
202005,92887,"yorba linda, ca",,1249050,0.1896,44,-0.4286,65,0.4943
202005,58047,"horace, nd",*,239950,-0.2783,51,0.5,203,2.3279
202005,35055,"cullman, al",*,237950,0.1459,134,-0.3128,84,0.1429
202005,38425,"clifton, tn",,189550,0.4036,22,-0.0833,183,0.4186
202005,2726,"somerset, ma",,365050,0.0458,18,-0.4194,24,-0.3846
202005,93003,"ventura, ca",*,720050,0.202,51,-0.4848,47,-0.1048
202005,77531,"clute, tx",,254950,-0.0451,68,0.4167,44,-0.5849
202005,44406,"canfield, oh",*,284950,-0.0381,70,-0.5139,77,0.9012
202005,80905,"colorado springs, co",*,450050,0.031,38,0.0556,55,1.5
202005,48377,"novi, mi",*,459050,0.0677,46,-0.2459,85,0.8478
202005,48725,"caseville, mi",*,152050,-0.0829,31,-0.2619,59,-0.5299
202005,71107,"shreveport, la",,189050,0.0648,87,-0.0745,71,-0.0596
202005,20895,"kensington, md",*,689950,0.0013,30,-0.5082,29,0.1154
202005,14226,"buffalo, ny",*,219950,-0.0542,22,-0.551,49,0.8491
202005,11201,"brooklyn, ny",,1825050,0.0688,297,-0.2443,108,0.6489
202005,27617,"raleigh, nc",,399950,0.0025,55,-0.4388,50,0.5625
202005,48910,"lansing, mi",*,77050,6.00E-04,87,-0.1031,60,0.4286
202005,45371,"tipp city, oh",,297705,0.0593,81,-0.2832,46,0.2267
202005,84737,"hurricane, ut",,432950,0.0904,221,0.0524,57,-0.1493
202005,24354,"marion, va",*,185050,0.1212,51,-0.3377,89,-0.2458
202005,6117,"west hartford, ct",*,369050,-0.016,75,-0.2347,60,0.5385
202005,33830,"bartow, fl",*,222050,0.1384,65,0.1818,85,0.8681
202005,17301,"abbottstown, pa",,304750,-0.0727,17,0.3077,86,0.3333
202005,75791,"whitehouse, tx",,267050,-0.0298,51,-0.0727,44,-0.2787
202005,4966,"phillips, me",,129950,0.0035,21,-0.2759,177,-0.1551
202005,31036,"hawkinsville, ga",*,150050,0.0277,37,-0.2745,96,0.9794
202005,58701,"minot, nd",*,219950,0.0136,109,-0.4076,46,-0.098
202005,48088,"warren, mi",*,180050,0.0468,18,-0.3571,28,1.8
202005,70808,"baton rouge, la",*,395050,-0.0125,235,0.0491,97,0.3759
202005,42519,"burnside, ky",*,169050,0.0277,50,0.0417,76,0.0857
202005,54914,"appleton, wi",*,259950,0.3754,18,-0.4545,59,2.1053
202005,11971,"southold, ny",*,739050,0.0236,60,-0.1892,116,0.4321
202005,65804,"springfield, mo",,295050,-0.0389,61,-0.2179,50,0.2195
202005,99217,"spokane, wa",*,489950,0.2894,34,-0.1282,47,0.4921
202005,36345,"headland, al",*,229050,0.1453,27,-0.4706,44,-0.3623
202005,15666,"mount pleasant, pa",*,85050,-0.2572,52,0.0612,67,-0.1677
202005,18901,"doylestown, pa",*,590050,-0.1386,53,-0.4045,69,0
202005,91941,"la mesa, ca",*,799050,0.0739,40,-0.4521,32,0.1034
202005,55432,"minneapolis, mn",*,259950,0.04,32,-0.2195,27,0.8621
202005,49424,"holland, mi",*,364950,0.0984,115,0.15,70,0.9178
202005,59714,"belgrade, mt",*,367707,-0.0036,81,-0.1649,50,1.1277
202005,54736,"durand, wi",,139550,-0.0029,29,0.16,44,-0.3383
202005,55038,"hugo, mn",,406040,0.0501,105,0.0606,37,-0.1395
202005,60415,"chicago ridge, il",,169950,0.2401,24,0,42,-0.0562
202005,98266,"maple falls, wa",,259050,0.2982,13,-0.2353,66,0.3469
202005,55122,"saint paul, mn",,327950,0.036,44,-0.2414,24,0.1707
202005,54212,"fish creek, wi",,399050,-0.1122,27,-0.069,219,0.4129
202005,97420,"coos bay, or",*,279050,0.0941,66,-0.2143,73,0.5532
202005,8879,"south amboy, nj",*,359950,0.1335,59,-0.3587,72,0.3458
202005,85122,"casa grande, az",*,220050,0.094,116,-0.4821,38,-0.1059
202005,76705,"waco, tx",,177050,0.0219,36,-0.1,51,0.2143
202005,85658,"marana, az",,459950,0.122,116,-0.3012,76,0.2063
202005,91343,"north hills, ca",,649950,0.0449,32,-0.3333,39,0.3448
202005,45056,"oxford, oh",,335050,0.1204,43,-0.0227,69,0.2545
202005,84780,"washington, ut",,435950,0.118,308,-0.1275,60,0.2371
202005,12775,"rock hill, ny",*,289050,0.0325,82,0.2813,46,-0.2868
202005,35004,"moody, al",*,199950,-0.1581,45,0.6071,74,0.2759
202005,95842,"sacramento, ca",,315050,0.059,33,-0.2979,35,0.2069
202005,43952,"steubenville, oh",*,100050,0.3896,30,-0.5082,83,0.3496
202005,80424,"breckenridge, co",,1114950,0.6529,259,0.036,80,-0.116
202005,76067,"mineral wells, tx",*,183950,0.15,48,0.3333,66,0.5349
202005,19956,"laurel, de",*,237550,0.2213,41,-0.1458,72,-0.1724
202005,18332,"henryville, pa",,199950,0.1765,16,-0.2381,76,1.0267
202005,3452,"jaffrey, nh",,349950,0.2749,18,-0.1,42,-0.5
202005,75670,"marshall, tx",,115050,0.2776,46,0.2432,106,-0.0979
202005,95492,"windsor, ca",,720050,0.0714,65,0.3265,39,0.3448
202005,7627,"demarest, nj",*,928050,-0.3359,50,-0.1935,87,0.6731
202005,45243,"cincinnati, oh",*,835050,0.0951,67,-0.3558,70,0.7284
202005,97487,"veneta, or",*,360049,0.1803,14,0,39,0.2
202005,94561,"oakley, ca",*,550050,0.0103,66,-0.3945,58,1.0351
202005,37135,"nolensville, tn",,591619,0.1281,167,-0.3527,30,-0.0323
202005,84720,"cedar city, ut",,319950,0.1035,181,-0.0573,62,0.0508
202005,98102,"seattle, wa",,790000,0.1707,67,-0.2299,40,0.4286
202005,67147,"valley center, ks",*,315050,0.2317,15,-0.6154,84,1.2703
202005,54020,"osceola, wi",,225050,-0.0341,51,-0.0727,50,0
202005,91711,"claremont, ca",,785050,-0.0088,55,-0.3373,41,0.2813
202005,60018,"des plaines, il",*,310050,-0.0371,45,-0.2105,64,0.7778
202005,27408,"greensboro, nc",,455550,-0.0091,67,-0.3021,63,0.0769
202005,87718,"eagle nest, nm",*,263950,-0.0042,16,-0.5,400,0.6032
202005,95661,"roseville, ca",,574950,0.0052,35,-0.2708,29,-0.0645
202005,60616,"chicago, il",*,395050,0.0261,142,-0.1394,51,0.5224
202005,10927,"haverstraw, ny",*,300050,0.0753,47,0.1463,46,0.2267
202005,89178,"las vegas, nv",,349950,0.0717,173,-0.1436,39,0.1818
202005,11777,"port jefferson, ny",,679050,-0.0787,42,-0.1429,80,0.4679
202005,64078,"peculiar, mo",*,283830,-0.0694,26,-0.3158,76,0.7079
202005,10920,"congers, ny",*,499050,0.1278,31,-0.0882,46,-0.0515
202005,97305,"salem, or",,340045,0.0626,70,-0.3519,22,-0.2667
202005,75070,"mckinney, tx",,390050,0.04,198,-0.3592,57,-0.0339
202005,94105,"san francisco, ca",*,1795050,-0.0934,88,0.1733,60,0.3636
202005,15033,"donora, pa",*,45050,0.835,20,-0.1667,108,0.0237
202005,71730,"el dorado, ar",*,145050,-0.2465,87,-0.1553,120,0.25
202005,34251,"myakka city, fl",,548850,-0.0022,18,-0.5,164,0.3667
202005,55014,"circle pines, mn",*,329950,0.168,50,0.087,29,-0.1343
202005,37217,"nashville, tn",,228049,-0.1161,30,-0.434,46,0.2778
202005,48238,"detroit, mi",*,30050,0.2044,66,-0.2414,108,0.5211
202005,44113,"cleveland, oh",,359950,0.0248,104,-0.2,96,0.3913
202005,90016,"los angeles, ca",*,888050,0.184,47,0.175,66,1.64
202005,12743,"highland lake, ny",*,544950,0.3656,13,0.0833,46,-0.6772
202005,32141,"edgewater, fl",*,217050,-0.0561,118,-0.0248,66,-0.0959
202005,7856,"mount arlington, nj",,385050,0.1424,33,-0.0571,59,0.475
202005,49083,"richland, mi",*,437050,-0.0223,40,-0.322,67,0.5402
202005,74021,"collinsville, ok",*,245350,0.2454,56,-0.1642,50,0.2048
202005,60463,"palos heights, il",*,305049,0.0168,56,-0.3253,56,0.4359
202005,66213,"overland park, ks",*,425050,0.0628,24,-0.5385,44,0.8333
202005,33067,"pompano beach, fl",*,529950,0.0599,109,-0.3771,70,0.3725
202005,78218,"san antonio, tx",,195049,-0.0602,58,0.0943,44,-0.0435
202005,84601,"provo, ut",,419050,0.3764,37,-0.1591,27,-0.194
202005,11752,"islip terrace, ny",*,440049,0.0734,19,-0.3448,77,1.7018
202005,28684,"todd, nc",,400050,0.27,23,0,74,0.2131
202005,92058,"oceanside, ca",*,459850,-0.0421,14,-0.6216,39,0.56
202005,48858,"mount pleasant, mi",*,167950,0.0027,104,-0.3953,90,0.3953
202005,92602,"irvine, ca",,1398050,0.0804,59,-0.3918,46,-0.193
202005,45420,"dayton, oh",*,105050,0.1064,19,-0.75,70,0.9718
202005,32953,"merritt island, fl",,395050,0.0065,159,0.2326,77,0.2222
202005,83825,"dover, id",,775050,0.3785,18,0.6364,52,0.1685
202005,12302,"schenectady, ny",,224050,-0.0872,70,-0.2045,85,0.1486
202005,50595,"webster city, ia",,129550,-0.1363,46,-0.1154,71,0.5778
202005,19120,"philadelphia, pa",,134950,0.173,52,-0.4157,53,-0.0783
202005,85603,"bisbee, az",*,237050,0.5239,51,-0.15,40,-0.4558
202005,91724,"covina, ca",,639050,-0.0705,31,-0.3111,49,0
202005,47906,"west lafayette, in",*,335050,0.1464,84,-0.0455,51,0.5455
202005,62012,"brighton, il",*,134950,-0.5346,15,0.25,79,0.1791
202005,54456,"neillsville, wi",*,179050,0.1194,52,-0.2,196,0.8756
202005,32168,"new smyrna beach, fl",*,292050,-0.1645,355,-0.1404,85,0.0429
202005,94401,"san mateo, ca",,995050,-0.005,30,-0.1429,56,1.1132
202005,35077,"hanceville, al",*,154950,0.0194,46,-0.3867,119,0.904
202005,10522,"dobbs ferry, ny",*,749050,-0.1178,63,0.6154,46,0.3143
202005,36606,"mobile, al",*,129950,0.2382,48,-0.4217,47,-0.3188
202005,90004,"los angeles, ca",*,1550000,0.0336,63,-0.1,123,2
202005,87043,"placitas, nm",,524950,0.0658,37,-0.2449,63,0.05
202005,29170,"west columbia, sc",*,205050,0.1024,47,-0.3088,33,-0.0435
202005,13778,"greene, ny",*,147050,-0.2964,27,-0.2895,82,0.5185
202005,80501,"longmont, co",,432050,0.1707,76,-0.3274,37,0.1935
202005,75862,"trinity, tx",*,174950,0.3463,67,-0.1829,91,-0.0319
202005,8084,"stratford, nj",,190050,0.0561,18,-0.5714,40,-0.2453
202005,26726,"keyser, wv",*,99050,-0.3112,37,-0.1957,116,0.0498
202005,80013,"aurora, co",,389050,0.0443,70,-0.2222,18,0.7143
202005,33408,"north palm beach, fl",,599050,0.2249,308,0.0922,94,0.1124
202005,49316,"caledonia, mi",*,319950,-0.0103,61,-0.0469,60,0.9048
202005,52205,"anamosa, ia",*,239050,-0.0165,29,0.1154,73,0.0504
202005,85138,"maricopa, az",*,269950,0.1439,133,-0.5882,46,0.15
202005,29715,"fort mill, sc",,418050,0.1465,142,-0.3456,53,0.2326
202005,65301,"sedalia, mo",,155050,0.104,122,-0.0469,78,-0.1236
202005,22203,"arlington, va",,409950,0.547,29,-0.0645,58,0.589
202005,14610,"rochester, ny",*,434950,0.6444,17,0.2143,64,7
202005,30523,"clarkesville, ga",,499950,0.1303,138,-0.2775,96,0.0667
202005,13317,"canajoharie, ny",*,115050,0.055,18,-0.28,208,0.5639
202005,46737,"fremont, in",,340050,-0.105,23,-0.3429,98,0.5077
202005,13492,"whitesboro, ny",,198050,0.2382,20,-0.1667,87,1.122
202005,24127,"new castle, va",,268550,0.3428,18,0.2,176,0.7005
202005,85920,"alpine, az",,349950,-0.084,26,0.04,98,-0.4909
202005,7701,"red bank, nj",*,449050,0.0652,68,-0.3333,65,0.3684
202005,29303,"spartanburg, sc",*,155050,0.0712,37,0.1212,92,2.3455
202005,20121,"centreville, va",*,419050,0.0477,18,-0.4194,14,-0.3171
202005,18040,"easton, pa",*,350040,0.0622,64,-0.1111,73,1.0563
202005,20197,"waterford, va",,909950,0.1483,19,0,92,-0.1442
202005,19130,"philadelphia, pa",*,433050,0.0627,104,-0.2828,71,0.8933
202005,26757,"romney, wv",,174950,0,22,-0.4054,106,-0.1654
202005,85016,"phoenix, az",,499050,0.1232,164,-0.3692,59,-0.056
202005,97222,"portland, or",*,460050,0.0825,52,0,43,0.4828
202005,27527,"clayton, nc",,286950,-0.0436,206,-0.2016,68,0.193
202005,17104,"harrisburg, pa",*,72050,0.163,18,-0.7,67,0.301
202005,13037,"chittenango, ny",*,285050,0.0182,16,-0.3333,86,0.1026
202005,15690,"vandergrift, pa",*,64950,0.3517,36,0.44,147,2.4186
202005,18655,"shickshinny, pa",*,260050,0.3006,21,0,107,1.1188
202005,66102,"kansas city, ks",*,110050,0.123,22,-0.1538,58,0.4321
202005,46806,"fort wayne, in",*,45050,0.0227,31,0.7222,25,-0.7768
202005,99610,"kasilof, ak",,269050,0.0597,17,-0.3462,42,-0.0562
202005,33064,"pompano beach, fl",,279950,0.0016,349,-0.0251,83,0.1293
202005,44705,"canton, oh",*,63050,0.2137,25,0.1364,53,0.7097
202005,33859,"lake wales, fl",*,224950,0.0227,50,0,90,0.1321
202005,11205,"brooklyn, ny",*,895050,0.009,45,-0.3919,99,0.7217
202005,19565,"wernersville, pa",*,306950,0.116,19,-0.24,212,4.3671
202005,54124,"gillett, wi",*,117950,0.5219,16,0.7778,207,1.339
202005,35401,"tuscaloosa, al",*,284950,0.1515,245,0.2437,120,0.165
202005,95503,"eureka, ca",*,392050,0.0652,41,0.0513,36,0.5652
202005,92405,"san bernardino, ca",,289050,0.0437,42,-0.3115,61,0.4699
202005,23024,"bumpass, va",*,484950,0.0214,80,-0.4667,84,0.4237
202005,12835,"hadley, ny",*,229950,-2.00E-04,32,-0.3043,436,5.365
202005,2056,"norfolk, ma",,599050,-0.0477,32,-0.4667,41,-0.2336
202005,92315,"big bear lake, ca",*,549950,0.0783,411,-0.1255,91,0.4797
202005,45014,"fairfield, oh",*,190050,-0.0732,33,-0.0833,34,0.2593
202005,35501,"jasper, al",*,169050,0.3004,37,0.0882,108,0.2203
202005,50140,"lamoni, ia",*,162550,0.5474,21,-0.125,122,-0.3315
202005,25301,"charleston, wv",,199950,-0.0109,41,0.025,280,0.7722
202005,97202,"portland, or",*,658950,0.1265,81,-0.3721,44,0.4915
202005,39350,"philadelphia, ms",,110350,-0.0471,34,0.0968,170,0.7801
202005,30342,"atlanta, ga",*,699050,-0.1256,324,-0.2322,65,0.25
202005,27407,"greensboro, nc",*,239950,-0.1867,54,-0.0847,53,0.0816
202005,6415,"colchester, ct",*,349950,0.1291,75,-0.2788,83,1
202005,44509,"youngstown, oh",*,33050,-0.1727,19,-0.0952,58,-0.3446
202005,26505,"morgantown, wv",*,239050,0.2131,85,-0.3704,93,0.4646
202005,48629,"houghton lake, mi",*,159950,0.2163,100,-0.3056,78,0.4312
202005,30401,"swainsboro, ga",,198950,0.4211,25,-0.2424,104,-0.037
202005,53018,"delafield, wi",*,579050,0.0249,19,0,74,0.3704
202005,76013,"arlington, tx",,249550,-0.0576,23,-0.439,41,0.1389
202005,47353,"liberty, in",*,99950,0.3872,20,-0.1667,77,-0.0667
202005,2916,"rumford, ri",,364950,0.0764,14,-0.3,51,0.1209
202005,19317,"chadds ford, pa",*,799050,0.0797,27,-0.5909,71,0.4059
202005,27045,"rural hall, nc",,207040,0.0161,36,0.2857,69,0.4375
202005,32137,"palm coast, fl",,389050,-0.0693,812,-0.1731,87,0.0296
202005,30019,"dacula, ga",,344950,0.0147,374,-0.2996,64,0.2929
202005,56283,"redwood falls, mn",,189950,0.3232,29,-0.2564,67,0.2407
202005,64060,"kearney, mo",*,358850,0.1504,55,-0.3038,70,0.0687
202005,59102,"billings, mt",*,275050,0.1004,61,-0.4959,43,0.0488
202005,39111,"magee, ms",*,155050,-0.0606,37,0.1935,220,-0.0658
202005,37882,"townsend, tn",*,270050,-0.1034,32,-0.4386,200,1.6316
202005,38843,"fulton, ms",,165050,-0.1081,39,0.1818,117,0.2188
202005,65721,"ozark, mo",,299950,-0.0479,84,-0.2075,46,0.0337
202005,95540,"fortuna, ca",,345050,0.0952,18,-0.561,67,0.4725
202005,83287,"fish haven, id",*,497650,-0.0028,20,-0.0476,161,1.0252
202005,30683,"winterville, ga",,269950,-0.0609,21,-0.5333,92,0.5462
202005,24104,"huddleston, va",*,382050,0.0541,80,-0.2,120,1.3301
202005,96814,"honolulu, hi",,725550,-0.1912,370,0.2671,92,0.0952
202005,77518,"bacliff, tx",*,365050,0.6228,41,0.4643,30,-0.5385
202005,39110,"madison, ms",*,428050,0.0703,334,-0.2443,96,0.3617
202005,97471,"roseburg, or",*,419050,-0.0456,63,-0.3824,63,-0.3668
202005,56466,"motley, mn",*,269950,0.0839,23,-0.08,64,1.4615
202005,53209,"milwaukee, wi",*,83950,0.05,87,0.061,58,0.3182
202005,30106,"austell, ga",,218050,0.093,45,-0.5455,31,-0.2791
202005,64485,"savannah, mo",,239050,0.1386,13,-0.3158,72,0.3981
202005,32625,"cedar key, fl",*,279050,0.1205,58,-0.2267,190,0.3014
202005,75052,"grand prairie, tx",,275050,0.0436,71,-0.1932,49,0.2895
202005,27803,"rocky mount, nc",*,169950,0.2271,48,-0.4286,83,-0.2057
202005,55434,"minneapolis, mn",*,269950,0.0185,52,0.0833,43,1.2051
202005,54538,"lac du flambeau, wi",*,349950,0.0603,43,-0.1042,185,-0.2717
202005,78076,"zapata, tx",,149950,0.1991,23,-0.3611,199,-0.1878
202005,19966,"millsboro, de",,319950,0.0207,329,-0.0861,108,-0.04
202005,11778,"rocky point, ny",*,360850,0.0338,45,-0.5,84,0.8876
202005,93022,"oak view, ca",*,980050,0.1966,32,-0.3333,101,1.0825
202005,3907,"ogunquit, me",,799050,-0.1117,23,-0.2333,75,0.3393
202005,85361,"wittmann, az",,395050,0.0615,43,0.075,63,0.5949
202005,99503,"anchorage, ak",,246550,0.1333,34,-0.1053,59,-0.2027
202005,99567,"chugiak, ak",*,400050,-0.0587,35,-0.5513,49,-0.2033
202005,32784,"umatilla, fl",,265047,0.1046,33,-0.3529,89,-0.043
202005,1118,"springfield, ma",*,239950,0.2146,22,-0.1538,42,0.5849
202005,63123,"saint louis, mo",,160050,-0.053,38,-0.4242,43,0.0617
202005,27320,"reidsville, nc",*,222550,0.7761,45,-0.4512,67,0.1964
202005,29928,"hilton head island, sc",*,500050,-0.1769,795,-0.034,125,0.2755
202005,68104,"omaha, ne",*,150050,0.0718,27,-0.3077,31,2.2632
202005,33146,"miami, fl",*,948050,-0.0738,140,-0.2965,112,0.5135
202005,49423,"holland, mi",*,319950,0.0014,95,-0.0594,70,1.3729
202005,60411,"chicago heights, il",*,119950,0.3328,129,0.0238,78,0.5294
202005,92694,"ladera ranch, ca",,885040,0.1076,138,-0.3921,58,0.2211
202005,48118,"chelsea, mi",,324950,-0.058,46,0.0952,65,0.625
202005,30055,"mansfield, ga",,375050,0.1468,34,-0.1282,93,0.2917
202005,81132,"del norte, co",,428450,0.5606,14,-0.125,163,-0.0031
